id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed
922,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,none,0,0,none,20,20,100,17,
923,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,smoke_1 : 1,0,0,none,20,20,100,14,
924,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,smoke_smoke 1 : 10,0,0,none,20,20,100,17,
925,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1093/aob/mcq017,2007,SE Iberian Peninsula,Spain,ES,38.27504625,-1.428970456,5.00E+05,stored_20°C;40-50%RH_1 year,agar,60,none,none,water control (pH 5.53; seeds immersed in distilled water for 24 h before sowing,0,0,none,20,20,100,17,
1150,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,0,12,white,20,20,38,38,
1151,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",0,12,white,20,20,46,46,
1164,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,-0.15,12,white,20,20,29,27,
1165,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",-0.15,12,white,20,20,16,13,
1178,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,-0.3,12,white,20,20,29,21,
1179,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",-0.3,12,white,20,20,35,24,
1192,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,-0.45,12,white,20,20,22,7,
1193,Genista scorpius,Genista scorpius,Genista scorpius,,,,10.1007/s11258-019-00931-2,2015,Titulcia,Spain,ES,40.17105,-3.550583,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",-0.45,12,white,20,20,18,7,
2633,Geranium molle,Geranium molle,Geranium molle,,,,10.1111/avsc.12007,2009,"Ses Fontanelles, Palma de Mallorca",Spain,ES,39.53333333,2.716666667,1000,stored_4°C,paper,28,none,none,salinity: 0 g/L,0,12,white,18,18,60,12,
2634,Geranium molle,Geranium molle,Geranium molle,,,,10.1111/avsc.12007,2009,"Ses Fontanelles, Palma de Mallorca",Spain,ES,39.53333333,2.716666667,1000,stored_4°C,paper,28,none,none,salinity: 4 g/L,0,12,white,18,18,60,8,
2635,Geranium molle,Geranium molle,Geranium molle,,,,10.1111/avsc.12007,2009,"Ses Fontanelles, Palma de Mallorca",Spain,ES,39.53333333,2.716666667,1000,stored_4°C,paper,28,none,none,salinity: 8 g/L,0,12,white,18,18,60,5,
2636,Geranium molle,Geranium molle,Geranium molle,,,,10.1111/avsc.12007,2009,"Ses Fontanelles, Palma de Mallorca",Spain,ES,39.53333333,2.716666667,1000,stored_4°C,paper,28,none,none,salinity: 16 g/L,0,12,white,18,18,60,0,
2637,Geranium molle,Geranium molle,Geranium molle,,,,10.1111/avsc.12007,2009,"Ses Fontanelles, Palma de Mallorca",Spain,ES,39.53333333,2.716666667,1000,stored_4°C,paper,28,none,none,salinity: 37 g/L,0,12,white,18,18,60,0,
4023,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_terilized by mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20,0,0,none,15,15,36,25,
4024,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_4 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_,0,0,none,15,15,36,24,
4025,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_8 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_,0,0,none,15,15,36,23,
4026,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 20 mg/l (0),0,0,none,15,15,36,28,
4027,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_4 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 20 mg/l (4),0,0,none,15,15,36,30,
4028,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_8 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 20 mg/l (8),0,0,none,15,15,36,24,
4029,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 40 mg/l (0),0,0,none,15,15,36,30,
4030,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_4 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 40 mg/l (4),0,0,none,15,15,36,33,
4031,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_8 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 40 mg/l (8),0,0,none,15,15,36,26,
4032,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 50 mg/l (0),0,0,none,15,15,36,34,
4033,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_4 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 50 mg/l (4),0,0,none,15,15,36,31,
4034,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_8 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 50 mg/l (8),0,0,none,15,15,36,33,
4035,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 100 mg/l (0),0,0,none,15,15,36,27,
4036,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_4 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 100 mg/l (4),0,0,none,15,15,36,22,
4037,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_8 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 100 mg/l (8),0,0,none,15,15,36,26,
4038,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 150 mg/l (0),0,0,none,15,15,36,18,
4039,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_4 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 150 mg/l (4),0,0,none,15,15,36,18,
4040,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,cold_4°C_8 days,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 150 mg/l (8),0,0,none,15,15,36,14,
4041,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1691/ph.2014.3992,2010,"Sidi Barrani, North coast, Egypt",Egypt,EG,31.61097776,25.92456936,5.00E+05,fresh,paper,60,none,none,sterilization (mixing with 70 % ethyl alcohol for 1 min and then shaking with 50% commercial hypochlorite solution - 2 drops of Tween 20)_GA3 50 mg/l (0),0,0,none,22,22,36,23,
49,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1093/aob/mcx005,2014,nd,France,FR,43.61666667,5.866666667,5.00E+05,fresh_21°C;50%_3 weeks,agar,30,none,cold_ 3°C_ 84 days,none,0,12,white,22,12,100,85,
50,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1093/aob/mcx005,2014,nd,France,FR,43.61666667,5.866666667,5.00E+05,fresh_21°C;50%_3 weeks,agar,30,none,cold_3°C_84 days,none,0,12,white,14,4,100,94,
51,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1093/aob/mcx005,2014,nd,France,FR,43.61666667,5.866666667,5.00E+05,fresh_21°C;50%_3 weeks,agar,30,none,cold_ 3°C_ 84 days,none,0,12,white,30,20,100,36,
52,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1093/aob/mcx005,2014,nd,France,FR,43.61666667,5.866666667,5.00E+05,fresh_21°C;50%_3 weeks,agar,30,none,none,none,0,12,white,22,12,100,93,
53,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1093/aob/mcx005,2014,nd,France,FR,43.61666667,5.866666667,5.00E+05,fresh_21°C;50%_3 weeks,agar,30,none,none,none,0,12,white,14,4,100,46,
54,Glaucium flavum,Glaucium flavum,Glaucium flavum,,,,10.1093/aob/mcx005,2014,nd,France,FR,43.61666667,5.866666667,5.00E+05,fresh_21°C;50%_3 weeks,agar,30,none,none,none,0,12,white,30,20,100,1,
1103,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,10.1111/rec.12608,nd,Catania,Italy,IT,37.53688333,15.05486667,10000,stored_20°C;40%RH,paper,nd,none,none,none,0,0,none,15,15,100,22,
1111,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,10.1111/rec.12608,nd,Catania,Italy,IT,37.53688333,15.05486667,10000,stored_20°C;40%RH,paper,nd,none,none,none,0,0,none,25,25,100,13,
2965,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,5,5,150,0,
2966,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,10,10,150,2,
2967,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,15,15,150,0,
2968,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,20,20,150,0,
2969,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,25,25,150,0,
2971,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,15,5,150,15,
2972,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,20,10,150,7,
2973,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,5,5,150,0,
2974,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,10,10,150,0,
2975,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,15,15,150,0,
2976,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,20,20,150,0,
2977,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,25,25,150,0,
2978,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,30,30,150,2,
2979,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,15,5,150,11,
2980,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,0,none,20,10,150,6,
1095,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,10.1111/rec.12608,nd,Misterbianco (CT),Italy,IT,37.522817,15.069967,10000,stored_20°C;40%RH,paper,nd,none,none,none,0,0,none,5,5,100,17,
1129,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,10.1111/rec.12608,nd,Misterbianco (CT),Italy,IT,37.522817,15.069967,10000,stored_20°C;40%RH,paper,40,none,none,"surface sterilised with sodium hypochlorite (0.5%, v/v) for 10minutes",0,0,none,25,15,100,0,
1119,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,10.1111/rec.12608,nd,Catania,Italy,IT,37.53688333,15.05486667,10000,stored_20°C;40%RH,paper,nd,none,none,none,0,12,white,15,15,100,20,
2949,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,5,5,150,5,
2950,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,10,10,150,3,
2951,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,15,15,150,2,
2952,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,20,20,150,0,
2953,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,25,25,150,3,
2954,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,30,30,150,0,
2955,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,15,5,150,19,
2956,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,20,10,150,5,
2957,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,5,5,150,1,
2958,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,10,10,150,0,
2959,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,15,15,150,0,
2960,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,20,20,150,0,
2961,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,25,25,150,3,
2962,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,30,30,150,0,
2963,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,15,5,150,0,
2964,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,20,10,150,2,
2970,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_15°C;15%RH,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,30,30,150,1,
2981,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_19-24°C;25-50%RH_12 weeks,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,5,5,150,18,
2982,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_19-24°C;25-50%RH_12 weeks,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,10,10,150,17,
2983,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_19-24°C;25-50%RH_12 weeks,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,15,15,150,5,
2984,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_19-24°C;25-50%RH_12 weeks,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,20,20,150,4,
2985,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_19-24°C;25-50%RH_12 weeks,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,15,5,150,24,
2986,Glebionis coronaria,Glebionis coronaria,Glebionis coronaria,,,,doi:10.1017/S0960258515000148,2013,Catania,Italy,IT,37.53333333,14.93333333,100,stored_19-24°C;25-50%RH_12 weeks,paper,100,none,none,sterilization (washed with 1% commercial chlorine and then rinsed three times in distilled water before sowing),0,16,white,20,10,150,6,
